TBL_NM,ITM_NM_ENG,ITM_ID,ORG_ID,C1_OBJ_NM,C2_OBJ_NM,C3_OBJ_NM,C2,C1_NM_ENG,C2_NM_ENG,C3_NM_ENG,LST_CHN_DE,PRD_DE,ITM_NM,TBL_ID,C1_OBJ_NM_ENG,C2_OBJ_NM_ENG,C3_OBJ_NM_ENG,C3,DT,PRD_SE,C1,C1_NM,C2_NM,C3_NM
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Population percentage(%): 0-14 years old,2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,31,12.7,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,- 구성비(%): 0-14세
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Population percentage(%): 15-64 years old,2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,32,54.4,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,- 구성비(%): 15-64세
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Population percentage(%): 15-64 years old,2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,32,53.4,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,- 구성비(%): 15-64세
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Population percentage(%): 15-64 years old,2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,32,52.6,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,- 구성비(%): 15-64세
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Population percentage(%): 15-64 years old,2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,32,51.9,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,- 구성비(%): 15-64세
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Population percentage(%): 15-64 years old,2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,32,51.3,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,- 구성비(%): 15-64세
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Population percentage(%): 65 years old and over,2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,33,33.1,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,- 구성비(%): 65세 이상
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Population percentage(%): 65 years old and over,2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,33,34,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,- 구성비(%): 65세 이상
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Population percentage(%): 65 years old and over,2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,33,34.7,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,- 구성비(%): 65세 이상
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Population percentage(%): 65 years old and over,2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,33,35.4,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,- 구성비(%): 65세 이상
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Population percentage(%): 65 years old and over,2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,33,36.1,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,- 구성비(%): 65세 이상
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Dependency ratio(total),2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,40,83.8,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,총부양비
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Dependency ratio(total),2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,40,87.1,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,총부양비
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Dependency ratio(total),2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,40,90.1,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,총부양비
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Dependency ratio(total),2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,40,92.7,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,총부양비
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Dependency ratio(total),2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,40,95,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,총부양비
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Dependency ratio(child),2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,41,22.9,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,유소년부양비
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Dependency ratio(child),2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,41,23.5,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,유소년부양비
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Dependency ratio(child),2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,41,24.1,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,유소년부양비
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Dependency ratio(child),2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,41,24.5,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,유소년부양비
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Dependency ratio(child),2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,41,24.7,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,유소년부양비
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Dependency ratio(old-age),2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,42,60.9,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,노년부양비
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Dependency ratio(old-age),2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,42,63.6,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,노년부양비
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Dependency ratio(old-age),2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,42,66,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,노년부양비
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Dependency ratio(old-age),2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,42,68.2,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,노년부양비
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Dependency ratio(old-age),2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,42,70.3,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,노년부양비
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Aging index,2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,50,266.6,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,노령화지수
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Aging index,2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,50,270.5,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,노령화지수
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Aging index,2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,50,274.4,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,노령화지수
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Aging index,2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,50,278.9,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,노령화지수
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Aging index,2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,50,284.5,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,노령화지수
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Median age,2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,60,52.6,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,중위연령(세)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Median age,2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,60,52.7,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,중위연령(세)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Median age,2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,60,52.9,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,중위연령(세)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Median age,2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,60,53.1,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,중위연령(세)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Median age,2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,60,53.3,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,중위연령(세)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Median age-Male,2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,61,51.3,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,중위연령(세)-남자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Median age-Male,2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,61,51.6,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,중위연령(세)-남자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Median age-Male,2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,61,51.8,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,중위연령(세)-남자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Median age-Male,2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,61,52.1,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,중위연령(세)-남자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Median age-Male,2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,61,52.4,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,중위연령(세)-남자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Median age-Female,2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,62,53.9,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,중위연령(세)-여자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Median age-Female,2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,62,54.1,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,중위연령(세)-여자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Median age-Female,2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,62,54.3,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,중위연령(세)-여자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Median age-Female,2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,62,54.4,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,중위연령(세)-여자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Zero net migration,Sejong,Median age-Female,2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,62,54.5,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),세종특별자치시,중위연령(세)-여자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Total population(persons),2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,10,12698359,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,총인구(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Total population(persons),2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,10,12596317,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,총인구(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Total population(persons),2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,10,12487567,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,총인구(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Total population(persons),2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,10,12372007,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,총인구(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Total population(persons),2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,10,12249563,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,총인구(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Male(persons),2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,11,6360148,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,남자(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Male(persons),2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,11,6306023,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,남자(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Male(persons),2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,11,6248739,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,남자(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Male(persons),2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,11,6188294,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,남자(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Male(persons),2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,11,6124747,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,남자(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Female(persons),2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,12,6338211,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,여자(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Female(persons),2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,12,6290294,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,여자(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Female(persons),2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,12,6238828,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,여자(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Female(persons),2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,12,6183713,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,여자(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Female(persons),2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,12,6124816,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,여자(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Sex ratio(males per 100 females),2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,13,100.3,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,성비(여자1백명당)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Sex ratio(males per 100 females),2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,13,100.3,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,성비(여자1백명당)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Sex ratio(males per 100 females),2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,13,100.2,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,성비(여자1백명당)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Sex ratio(males per 100 females),2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,13,100.1,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,성비(여자1백명당)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Sex ratio(males per 100 females),2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,13,100,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,성비(여자1백명당)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Population Growth Rate,2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,14,-0.75,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,인구성장률(%)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Population Growth Rate,2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,14,-0.81,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,인구성장률(%)
