TBL_NM,PRD_DE,TBL_ID,ITM_NM,ITM_NM_ENG,ITM_ID,UNIT_NM,ORG_ID,UNIT_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,C2_OBJ_NM,C2_OBJ_NM_ENG,DT,PRD_SE,C2,C1,C1_NM,C2_NM,C1_NM_ENG,C2_NM_ENG,LST_CHN_DE
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,711.995,Q,Q4,M7,600~700만원,영상음향및정보기기수리,6000 thousand won or more and less than 7000 thousand won,Repair of picture audio and information equipment,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,283.253,Q,Q4,M7,600~700만원,영상음향및정보기기수리,6000 thousand won or more and less than 7000 thousand won,Repair of picture audio and information equipment,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,76.535,Q,Q4,M7,600~700만원,영상음향및정보기기수리,6000 thousand won or more and less than 7000 thousand won,Repair of picture audio and information equipment,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,105.385,Q,Q5,M7,600~700만원,오락문화내구재,6000 thousand won or more and less than 7000 thousand won,Durables for entertainment and culture,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,20.06,Q,Q5,M7,600~700만원,오락문화내구재,6000 thousand won or more and less than 7000 thousand won,Durables for entertainment and culture,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,137.51,Q,Q5,M7,600~700만원,오락문화내구재,6000 thousand won or more and less than 7000 thousand won,Durables for entertainment and culture,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,26.941,Q,Q5,M7,600~700만원,오락문화내구재,6000 thousand won or more and less than 7000 thousand won,Durables for entertainment and culture,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,0,Q,Q5,M7,600~700만원,오락문화내구재,6000 thousand won or more and less than 7000 thousand won,Durables for entertainment and culture,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,0,Q,Q5,M7,600~700만원,오락문화내구재,6000 thousand won or more and less than 7000 thousand won,Durables for entertainment and culture,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,482.817,Q,Q6,M7,600~700만원,악기기구,6000 thousand won or more and less than 7000 thousand won,Musical instruments,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,4648.805,Q,Q6,M7,600~700만원,악기기구,6000 thousand won or more and less than 7000 thousand won,Musical instruments,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,614.516,Q,Q6,M7,600~700만원,악기기구,6000 thousand won or more and less than 7000 thousand won,Musical instruments,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,2283.474,Q,Q6,M7,600~700만원,악기기구,6000 thousand won or more and less than 7000 thousand won,Musical instruments,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,50.789,Q,Q6,M7,600~700만원,악기기구,6000 thousand won or more and less than 7000 thousand won,Musical instruments,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,11544.885,Q,Q6,M7,600~700만원,악기기구,6000 thousand won or more and less than 7000 thousand won,Musical instruments,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,440.959,Q,Q7,M7,600~700만원,오락문화내구재유지및수리,6000 thousand won or more and less than 7000 thousand won,Maintenance and repair of durables for entertainment and culture,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,376.618,Q,Q7,M7,600~700만원,오락문화내구재유지및수리,6000 thousand won or more and less than 7000 thousand won,Maintenance and repair of durables for entertainment and culture,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,575.38,Q,Q7,M7,600~700만원,오락문화내구재유지및수리,6000 thousand won or more and less than 7000 thousand won,Maintenance and repair of durables for entertainment and culture,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,421.116,Q,Q7,M7,600~700만원,오락문화내구재유지및수리,6000 thousand won or more and less than 7000 thousand won,Maintenance and repair of durables for entertainment and culture,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,0,Q,Q7,M7,600~700만원,오락문화내구재유지및수리,6000 thousand won or more and less than 7000 thousand won,Maintenance and repair of durables for entertainment and culture,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,246.886,Q,Q7,M7,600~700만원,오락문화내구재유지및수리,6000 thousand won or more and less than 7000 thousand won,Maintenance and repair of durables for entertainment and culture,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,16897.07,Q,Q8,M7,600~700만원,장난감및취미용품,6000 thousand won or more and less than 7000 thousand won,Toys and goods for hobby,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,10120.437,Q,Q8,M7,600~700만원,장난감및취미용품,6000 thousand won or more and less than 7000 thousand won,Toys and goods for hobby,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,18786.884,Q,Q8,M7,600~700만원,장난감및취미용품,6000 thousand won or more and less than 7000 thousand won,Toys and goods for hobby,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,8942.114,Q,Q8,M7,600~700만원,장난감및취미용품,6000 thousand won or more and less than 7000 thousand won,Toys and goods for hobby,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,10697.662,Q,Q8,M7,600~700만원,장난감및취미용품,6000 thousand won or more and less than 7000 thousand won,Toys and goods for hobby,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,13555.816,Q,Q8,M7,600~700만원,장난감및취미용품,6000 thousand won or more and less than 7000 thousand won,Toys and goods for hobby,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,10395.037,Q,Q9,M7,600~700만원,캠핑및운동관련용품,6000 thousand won or more and less than 7000 thousand won,Equipment for sports and camping,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,14355.171,Q,Q9,M7,600~700만원,캠핑및운동관련용품,6000 thousand won or more and less than 7000 thousand won,Equipment for sports and camping,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,12193.178,Q,Q9,M7,600~700만원,캠핑및운동관련용품,6000 thousand won or more and less than 7000 thousand won,Equipment for sports and camping,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,16903.937,Q,Q9,M7,600~700만원,캠핑및운동관련용품,6000 thousand won or more and less than 7000 thousand won,Equipment for sports and camping,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,4496.354,Q,Q9,M7,600~700만원,캠핑및운동관련용품,6000 thousand won or more and less than 7000 thousand won,Equipment for sports and camping,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,6924.288,Q,Q9,M7,600~700만원,캠핑및운동관련용품,6000 thousand won or more and less than 7000 thousand won,Equipment for sports and camping,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,3429.709,Q,R0,M7,600~700만원,화훼관련용품,6000 thousand won or more and less than 7000 thousand won,Flowering plant goods,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,4796.505,Q,R0,M7,600~700만원,화훼관련용품,6000 thousand won or more and less than 7000 thousand won,Flowering plant goods,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,3556.951,Q,R0,M7,600~700만원,화훼관련용품,6000 thousand won or more and less than 7000 thousand won,Flowering plant goods,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,4372.865,Q,R0,M7,600~700만원,화훼관련용품,6000 thousand won or more and less than 7000 thousand won,Flowering plant goods,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,3012.301,Q,R0,M7,600~700만원,화훼관련용품,6000 thousand won or more and less than 7000 thousand won,Flowering plant goods,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,6031.621,Q,R0,M7,600~700만원,화훼관련용품,6000 thousand won or more and less than 7000 thousand won,Flowering plant goods,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,8612.393,Q,R1,M7,600~700만원,애완동물관련용품,6000 thousand won or more and less than 7000 thousand won,Goods related to pets,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,10165.511,Q,R1,M7,600~700만원,애완동물관련용품,6000 thousand won or more and less than 7000 thousand won,Goods related to pets,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,7403.651,Q,R1,M7,600~700만원,애완동물관련용품,6000 thousand won or more and less than 7000 thousand won,Goods related to pets,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,11390.768,Q,R1,M7,600~700만원,애완동물관련용품,6000 thousand won or more and less than 7000 thousand won,Goods related to pets,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,12577.589,Q,R1,M7,600~700만원,애완동물관련용품,6000 thousand won or more and less than 7000 thousand won,Goods related to pets,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,6593.298,Q,R1,M7,600~700만원,애완동물관련용품,6000 thousand won or more and less than 7000 thousand won,Goods related to pets,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,4703.246,Q,R2,M7,600~700만원,화훼및애완동물서비스,6000 thousand won or more and less than 7000 thousand won,Flowering plant and pets services,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,5660.215,Q,R2,M7,600~700만원,화훼및애완동물서비스,6000 thousand won or more and less than 7000 thousand won,Flowering plant and pets services,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,2873.126,Q,R2,M7,600~700만원,화훼및애완동물서비스,6000 thousand won or more and less than 7000 thousand won,Flowering plant and pets services,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,4905.389,Q,R2,M7,600~700만원,화훼및애완동물서비스,6000 thousand won or more and less than 7000 thousand won,Flowering plant and pets services,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,10706.831,Q,R2,M7,600~700만원,화훼및애완동물서비스,6000 thousand won or more and less than 7000 thousand won,Flowering plant and pets services,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,7860.898,Q,R2,M7,600~700만원,화훼및애완동물서비스,6000 thousand won or more and less than 7000 thousand won,Flowering plant and pets services,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,39240.471,Q,R3,M7,600~700만원,운동및오락서비스,6000 thousand won or more and less than 7000 thousand won,Sports and recreational services,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,35559.942,Q,R3,M7,600~700만원,운동및오락서비스,6000 thousand won or more and less than 7000 thousand won,Sports and recreational services,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,41797.639,Q,R3,M7,600~700만원,운동및오락서비스,6000 thousand won or more and less than 7000 thousand won,Sports and recreational services,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,32409.175,Q,R3,M7,600~700만원,운동및오락서비스,6000 thousand won or more and less than 7000 thousand won,Sports and recreational services,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,30851.855,Q,R3,M7,600~700만원,운동및오락서비스,6000 thousand won or more and less than 7000 thousand won,Sports and recreational services,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,44745.946,Q,R3,M7,600~700만원,운동및오락서비스,6000 thousand won or more and less than 7000 thousand won,Sports and recreational services,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,54638.097,Q,R4,M7,600~700만원,문화서비스,6000 thousand won or more and less than 7000 thousand won,Cultural services,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,52357.636,Q,R4,M7,600~700만원,문화서비스,6000 thousand won or more and less than 7000 thousand won,Cultural services,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,56085.21,Q,R4,M7,600~700만원,문화서비스,6000 thousand won or more and less than 7000 thousand won,Cultural services,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,46745.611,Q,R4,M7,600~700만원,문화서비스,6000 thousand won or more and less than 7000 thousand won,Cultural services,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,49890.943,Q,R4,M7,600~700만원,문화서비스,6000 thousand won or more and less than 7000 thousand won,Cultural services,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,68719.395,Q,R4,M7,600~700만원,문화서비스,6000 thousand won or more and less than 7000 thousand won,Cultural services,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,633.574,Q,R5,M7,600~700만원,복권 등,6000 thousand won or more and less than 7000 thousand won,Lottery etc,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,733.736,Q,R5,M7,600~700만원,복권 등,6000 thousand won or more and less than 7000 thousand won,Lottery etc,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,764.107,Q,R5,M7,600~700만원,복권 등,6000 thousand won or more and less than 7000 thousand won,Lottery etc,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,809.084,Q,R5,M7,600~700만원,복권 등,6000 thousand won or more and less than 7000 thousand won,Lottery etc,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,205.37,Q,R5,M7,600~700만원,복권 등,6000 thousand won or more and less than 7000 thousand won,Lottery etc,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,514.06,Q,R5,M7,600~700만원,복권 등,6000 thousand won or more and less than 7000 thousand won,Lottery etc,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,11792.611,Q,R6,M7,600~700만원,서적,6000 thousand won or more and less than 7000 thousand won,Books,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,23043.96,Q,R6,M7,600~700만원,서적,6000 thousand won or more and less than 7000 thousand won,Books,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,12374.639,Q,R6,M7,600~700만원,서적,6000 thousand won or more and less than 7000 thousand won,Books,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,24018.38,Q,R6,M7,600~700만원,서적,6000 thousand won or more and less than 7000 thousand won,Books,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,9883.306,Q,R6,M7,600~700만원,서적,6000 thousand won or more and less than 7000 thousand won,Books,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,20203.056,Q,R6,M7,600~700만원,서적,6000 thousand won or more and less than 7000 thousand won,Books,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,886.95,Q,R7,M7,600~700만원,기타인쇄물,6000 thousand won or more and less than 7000 thousand won,Other printed matters,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,928.705,Q,R7,M7,600~700만원,기타인쇄물,6000 thousand won or more and less than 7000 thousand won,Other printed matters,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,690.432,Q,R7,M7,600~700만원,기타인쇄물,6000 thousand won or more and less than 7000 thousand won,Other printed matters,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,1091.108,Q,R7,M7,600~700만원,기타인쇄물,6000 thousand won or more and less than 7000 thousand won,Other printed matters,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,1531.614,Q,R7,M7,600~700만원,기타인쇄물,6000 thousand won or more and less than 7000 thousand won,Other printed matters,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,455.224,Q,R7,M7,600~700만원,기타인쇄물,6000 thousand won or more and less than 7000 thousand won,Other printed matters,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,5315.576,Q,R8,M7,600~700만원,문구,6000 thousand won or more and less than 7000 thousand won,Stationery,2024-02-24
